"$mobo_date";"$mobo_timestamp";"$mobo_version";"benchmark_extendProject";"benchmark_generateGraph";"benchmark_readProject";"benchmark_uploadExportFiles";"benchmark_validateExpandedRegistry";"benchmark_validateRegistry";"benchmark_writeExportFiles";"changes_added";"changes_changed";"changes_removed";"complexity_devModelSize";"complexity_generatedPercentage";"complexity_generatedSize";"complexity_processedModelPercentage";"complexity_processedModelSize";"graphStats_edges";"graphStats_nodes";"inputSize_field";"inputSize_form";"inputSize_model";"inputSize_total";"inputStats_field";"inputStats_form";"inputStats_model";"inputStats_smw_page";"inputStats_smw_query";"inputStats_smw_template";"inputStats_total";"log_error";"log_todo";"log_total";"log_warning";"outputStats_category";"outputStats_form";"outputStats_page";"outputStats_property";"outputStats_template";"outputStats_total"
"2015-11-12 13:22:59";"1447330980";"v1.7.0";"84";"93";"168";"80";"374";"92";"91";"169";"0";"1";"0";"2559";"304,1";"7782";"212,7";"5442";"";"";"";"10";"11";"578";"53";"339";"121";"1468";"2559";"9";"1";"1";"0";"2";"1";"28";"0";"0";"9";"0";"1";"1";"0";"9";"6";"17";"1036";"30,9";"1719";"51,2";"603";"18";"0";"0";"3358"
"2015-11-12 13:32:24";"1447331544";"v1.7.0";"4";"8";"14";"2";"133";"7";"7";"14";"0";"1";"0";"2579";"303,5";"7827";"211,6";"5457";"";"";"";"10";"11";"578";"53";"339";"141";"1468";"2579";"9";"1";"1";"0";"2";"1";"28";"0";"0";"5";"0";"1";"1";"0";"9";"6";"17";"1036";"30,7";"1734";"51,4";"603";"17,9";"0";"0";"3373"
"2015-11-12 13:32:30";"1447331551";"v1.7.0";"94";"103";"165";"90";"169";"102";"101";"165";"0";"0";"0";"2579";"303,5";"7827";"211,6";"5457";"";"";"";"10";"11";"578";"53";"339";"141";"1468";"2579";"9";"1";"1";"0";"2";"1";"28";"0";"0";"9";"0";"1";"1";"0";"9";"6";"17";"1036";"30,7";"1734";"51,4";"603";"17,9";"0";"0";"3373"
"2015-11-12 13:33:00";"1447331580";"v1.7.0";"14";"22";"89";"9";"1017";"21";"20";"90";"0";"0";"0";"2579";"303,5";"7827";"211,6";"5457";"";"";"";"10";"11";"578";"53";"339";"141";"1468";"2579";"9";"1";"1";"0";"2";"1";"28";"0";"0";"5";"0";"1";"1";"0";"9";"6";"17";"1036";"30,7";"1734";"51,4";"603";"17,9";"0";"0";"3373"
"2015-11-12 13:33:11";"1447331592";"v1.7.0";"14";"28";"118";"9";"1070";"26";"25";"118";"0";"0";"0";"2579";"303,5";"7827";"211,6";"5457";"";"";"";"10";"11";"578";"53";"339";"141";"1468";"2579";"9";"1";"1";"0";"2";"1";"28";"0";"0";"5";"0";"1";"1";"0";"9";"6";"17";"1036";"30,7";"1734";"51,4";"603";"17,9";"0";"0";"3373"
"2015-11-12 13:34:42";"1447331682";"v1.7.0";"13";"26";"91";"9";"1074";"24";"24";"91";"0";"2";"0";"2586";"303,5";"7848";"211,3";"5464";"";"";"";"10";"11";"578";"53";"339";"148";"1468";"2586";"9";"1";"1";"0";"2";"1";"28";"0";"0";"5";"0";"1";"1";"0";"9";"6";"17";"1036";"30,7";"1741";"51,5";"603";"17,8";"0";"0";"3380"
"2015-11-12 15:33:14";"1447338795";"v1.7.0";"87";"97";"167";"82";"370";"95";"94";"167";"0";"1";"0";"2585";"303,5";"7845";"211,3";"5463";"";"";"";"10";"11";"578";"53";"339";"147";"1468";"2585";"9";"1";"1";"0";"2";"1";"28";"0";"0";"9";"0";"1";"1";"0";"9";"6";"17";"1036";"30,7";"1740";"51,5";"603";"17,8";"0";"0";"3379"
"2015-11-12 15:34:35";"1447338876";"v1.7.0";"8";"13";"23";"5";"118";"13";"13";"23";"0";"1";"0";"2593";"303,5";"7869";"211";"5471";"";"";"";"10";"11";"578";"53";"339";"155";"1468";"2593";"9";"1";"1";"0";"2";"1";"28";"0";"0";"5";"0";"1";"1";"0";"9";"6";"17";"1036";"30,6";"1748";"51,6";"603";"17,8";"0";"0";"3387"
"2015-11-12 15:35:05";"1447338905";"v1.7.0";"4";"11";"16";"2";"93";"11";"11";"16";"0";"1";"0";"2589";"303,5";"7857";"211,2";"5467";"";"";"";"10";"11";"578";"53";"339";"151";"1468";"2589";"9";"1";"1";"0";"2";"1";"28";"0";"0";"5";"0";"1";"1";"0";"9";"6";"17";"1036";"30,6";"1744";"51,6";"603";"17,8";"0";"0";"3383"
"2015-11-12 15:35:44";"1447338945";"v1.7.0";"4";"6";"12";"2";"100";"6";"6";"12";"0";"1";"0";"2613";"303,7";"7935";"210,2";"5493";"";"";"";"10";"11";"578";"53";"339";"175";"1468";"2613";"9";"1";"1";"0";"2";"1";"28";"0";"0";"5";"0";"1";"1";"0";"9";"6";"17";"1036";"30,4";"1770";"51,9";"603";"17,7";"0";"0";"3409"
"2015-11-12 15:37:27";"1447339047";"v1.7.0";"4";"7";"12";"2";"107";"6";"6";"12";"0";"1";"0";"2672";"304,3";"8130";"208";"5558";"";"";"";"10";"11";"578";"53";"339";"234";"1468";"2672";"9";"1";"1";"0";"2";"1";"28";"0";"0";"5";"0";"1";"1";"0";"9";"6";"17";"1036";"29,8";"1835";"52,8";"603";"17,4";"0";"0";"3474"
"2015-11-12 15:47:25";"1447339646";"v1.7.0";"91";"100";"171";"86";"172";"98";"98";"172";"0";"0";"0";"2672";"304,3";"8130";"208";"5558";"";"";"";"10";"11";"578";"53";"339";"234";"1468";"2672";"9";"1";"1";"0";"2";"1";"28";"0";"0";"9";"0";"1";"1";"0";"9";"6";"17";"1036";"29,8";"1835";"52,8";"603";"17,4";"0";"0";"3474"
"2015-11-12 15:47:45";"1447339665";"v1.7.0";"17";"27";"110";"11";"5275";"25";"24";"110";"0";"0";"0";"2672";"304,3";"8130";"208";"5558";"";"";"";"10";"11";"578";"53";"339";"234";"1468";"2672";"9";"1";"1";"0";"2";"1";"28";"0";"0";"5";"0";"1";"1";"0";"9";"6";"17";"1036";"29,8";"1835";"52,8";"603";"17,4";"0";"0";"3474"
